"Series1","Series2","Series3","Series4","Series5","Series6"
-0.800981006,-0.697972119,1.31103964774527,0.297984777,63.8115,-31.22268
-0.393517325,1.5527793,-0.114920613207166,1.6297473091,66.87953,-29.82085
-0.027756592,-0.406029942,0.184239179148719,1.2394162618,67.03683,-30.19295
-1.182412759,-0.91080506,-0.595244890870536,1.1419459455,64.62892,-29.71423
0.4858249258,-0.730836754,-0.550618123612232,0.615653606,65.21847,-29.59663
0.9782052972,-0.594159441,0.548151250884873,0.815087709,67.13098,-30.19242
-1.23102236,-0.208485805,-0.498671560694646,1.4021220367,68.35761,-30.50842
-0.961260329,1.514984467,-2.27425944921849,0.020695076,68.3219,-29.59987
-0.785465478,-0.080757874,-2.59682080544736,2.352881978,68.11774,-28.93551
0.6995995158,-0.434364807,-1.54571749137281,3.445267975,67.91961,-29.83677
0.331011049,-0.358832433,-1.16962149695751,0.800412958,68.73701,-30.05813
1.740869941,1.545979279,-1.95215764106522,4.136308409,70.82495,-29.31665
0.9782052972,-0.823017847,0.138770708310041,0.655139956,71.98619,-28.25803
-1.23102236,0.1563983746,-1.13123205377637,0.493588623,72.3087,-26.31624
1.027914209,1.259881619,-0.00911161628527313,1.9333541356,72.89533,-26.19277
-1.23102236,-1.255891961,0.474900616548681,1.6228829552,73.73715,-26.94631
0.6778977766,-0.381881027,0.533070169247402,2.312441511,75.12637,-27.08533
1.365761247,-1.133306673,0.0114607227188976,2.166104384,75.98815,-26.49657
1.704104193,0.0008508883,0.697568446331777,1.2517347533,77.47808,-27.42178
0.6212757713,0.3594485625,0.788992348024434,1.6013211584,78.88277,-27.34105
0.0053332843,0.9406698977,0.397895540884257,1.4789087638,77.74562,-28.41608
1.493013425,0.256485088,0.929401462910797,1.3074735373,76.36083,-29.38068
1.257491311,-0.424926733,2.00741753246126,1.8022131008,75.1553,-29.08383
-0.307712543,2.050925919,1.94656025566028,2.0658288683,72.93617,-28.69486
-0.806790768,-0.91080506,1.1657414275793,0.218706227,70.85487,-28.33618
-1.264341947,1.361765572,2.14815678354895,1.8843010365,68.63031,-28.44037
-1.162639658,-0.132373905,0.616149389904447,0.439595988,67.00313,-28.06567
-0.785465478,0.2332889066,-1.42775782632857,-0.708683055,65.79336,-28.38172
0.1515360366,-0.556529831,0.559453460879009,0.0836950760000001,65.09153,-28.93894
-1.426163126,-0.493704243,0.262313562553504,1.6783728418,63.9826,-27.14535
1.704104193,0.5477633633,0.353513030510403,0.640243165,62.57496,-26.61078
-0.800981006,0.2332889066,0.993464991895069,1.6406552846,62.30237,-26.11889
-0.111537247,-1.255891961,-0.217298577977664,0.674484496,62.0362,-26.36548
-1.199463027,0.0008508883,0.228981044325979,2.696681201,63.8277,-26.4646
0.4696330543,0.6866862791,0.262295086710074,0.680484496,65.38058,-26.40343
-0.931263583,-0.789360433,-0.970117941191059,2.743031872,63.65916,-24.81223
-1.596178672,0.7632836338,-0.240024009520448,0.405984777,62.07287,-24.19963
-0.622792921,0.1670294553,1.02219796967702,0.84831251,62.85188,-24.87124
-0.931263583,-0.208485805,0.910497891957696,0.568588623,65.34731,-25.33183
-1.199463027,-0.208485805,0.126241537946413,0.478595988,66.80465,-25.79603
0.6037678426,-0.250595158,0.00725629415556926,-0.0364327260000001,68.19377,-26.66164
-0.393517325,1.097030275,-0.922850845908349,0.63066073,69.24885,-25.83987
-0.732012411,-0.080757874,-1.03966471317905,1.6736552846,69.38141,-23.35093
-1.655994337,-1.692179543,-0.818833042690233,-0.780117084,68.57629,-22.27827
-0.735543627,1.180778665,-0.441382656626904,1.6796552846,66.60092,-21.32901
-0.063061008,-0.50287446,0.0986942354036876,3.553267975,66.53665,-22.21554
-0.929405155,-0.855814855,0.466189672005363,-0.490718689,68.41417,-22.96072
-1.264341947,0.9457200137,1.34687955574045,0.419578698,69.8133,-21.87452
-0.961260329,-0.032891659,2.40389561029702,2.259104384,70.34854,-21.62833
